customerID,Churn,Contract,PaperlessBilling,PaymentMethod,Charges.Monthly,Charges.Total,Cuentas_Diarias
7491-uykgo,False,one year,True,mailed check,96.75,5206.55,3.225
7492-tafjd,False,two year,False,mailed check,38.55,280.0,1.285
7493-gvfio,False,two year,False,credit card (automatic),20.55,1252.85,0.685
7493-tpuwz,True,month-to-month,True,electronic check,79.15,79.15,2.6383333333333336
7495-ookfy,True,month-to-month,True,credit card (automatic),80.65,633.3,2.688333333333333
7501-iwung,False,two year,True,bank transfer (automatic),73.8,4616.05,2.46
7501-vtylj,False,month-to-month,False,mailed check,51.55,106.2,1.7183333333333333
7502-bnygs,False,month-to-month,True,credit card (automatic),69.1,3168.0,2.303333333333333
7503-epszw,False,two year,True,mailed check,24.05,1559.15,0.8016666666666666
7503-mioga,False,two year,True,bank transfer (automatic),89.85,6697.35,2.995
7503-qqrvf,True,month-to-month,True,credit card (automatic),74.3,1178.25,2.4766666666666666
7503-zguzj,True,month-to-month,True,mailed check,84.65,84.65,2.8216666666666668
7504-uwhnb,False,month-to-month,False,electronic check,69.75,1729.35,2.325
7508-dqakk,False,two year,True,credit card (automatic),86.4,5442.05,2.8800000000000003
7508-kbimb,False,one year,True,credit card (automatic),56.25,1454.25,1.875
7508-mybog,True,month-to-month,True,electronic check,86.1,1235.55,2.87
7508-smhxl,False,month-to-month,False,credit card (automatic),89.0,1288.3,2.966666666666667
7511-ymxvq,True,month-to-month,True,electronic check,45.4,418.8,1.5133333333333332
7515-lodfu,False,two year,False,credit card (automatic),20.3,1356.3,0.6766666666666666
7516-gmhuv,False,two year,True,credit card (automatic),105.05,5163.3,3.5016666666666665
7517-ldmps,False,month-to-month,True,electronic check,84.6,1017.35,2.82
7517-sawmo,True,month-to-month,True,electronic check,73.2,1441.1,2.44
7519-jtwqh,False,two year,True,bank transfer (automatic),110.5,7455.45,3.683333333333333
7520-hqwju,False,month-to-month,True,bank transfer (automatic),67.45,4508.65,2.248333333333333
7521-afhab,False,month-to-month,False,mailed check,44.8,220.45,1.4933333333333332
7521-yxvzy,False,month-to-month,False,mailed check,19.95,58.3,0.6649999999999999
7524-vrlpl,False,two year,False,credit card (automatic),74.1,5031.0,2.47
7526-bezqb,True,month-to-month,True,electronic check,96.05,1148.1,3.2016666666666667
7526-ivlyu,False,month-to-month,True,mailed check,19.65,68.35,0.6549999999999999
7527-qnrus,False,two year,True,mailed check,25.15,412.6,0.8383333333333333
7529-zdfxi,False,month-to-month,True,electronic check,89.85,4925.35,2.995
7530-hdyds,True,month-to-month,True,credit card (automatic),84.25,3264.5,2.808333333333333
7531-gqhme,False,month-to-month,False,credit card (automatic),20.05,265.45,0.6683333333333333
7534-bfesc,True,month-to-month,True,electronic check,76.1,1712.7,2.536666666666666
7537-cbquz,False,month-to-month,True,bank transfer (automatic),109.4,7031.45,3.646666666666667
7537-rbwea,False,month-to-month,True,mailed check,25.15,25.15,0.8383333333333333
7538-gwhml,True,month-to-month,False,electronic check,69.65,145.15,2.3216666666666668
7541-ylxcl,True,one year,True,mailed check,65.4,2498.4,2.18
7542-cyddm,False,month-to-month,False,mailed check,20.05,358.5,0.6683333333333333
7544-zvikx,False,one year,True,bank transfer (automatic),105.05,6004.85,3.5016666666666665
7547-eknfs,True,month-to-month,True,bank transfer (automatic),95.25,3959.35,3.175
7548-sepyi,True,month-to-month,True,electronic check,96.25,512.45,3.208333333333333
7549-mygpk,True,month-to-month,True,electronic check,100.55,6215.35,3.3516666666666666
7550-wiqva,False,one year,True,electronic check,108.25,5431.4,3.608333333333333
7551-dacsp,True,month-to-month,True,mailed check,55.3,324.25,1.8433333333333333
7551-johti,True,month-to-month,False,mailed check,19.5,19.5,0.65
7552-keygt,False,two year,False,bank transfer (automatic),19.55,520.55,0.6516666666666667
7554-akdqf,False,month-to-month,False,mailed check,45.65,323.45,1.5216666666666667
7554-newdd,False,two year,False,bank transfer (automatic),25.7,251.6,0.8566666666666667
7558-imlmt,False,two year,True,mailed check,20.8,1411.9,0.6933333333333334
7560-qjavj,False,two year,False,bank transfer (automatic),79.6,5589.45,2.6533333333333333
7560-qrbxh,False,one year,False,mailed check,19.95,936.7,0.6649999999999999
7562-gsuhk,True,month-to-month,True,credit card (automatic),93.2,1573.7,3.106666666666667
7562-uxtpg,False,month-to-month,True,mailed check,70.15,886.7,2.3383333333333334
7563-biupc,True,month-to-month,True,electronic check,80.6,415.55,2.6866666666666665
7564-ghcvb,False,two year,False,bank transfer (automatic),79.05,5730.7,2.635
7566-dsrlq,False,two year,True,electronic check,110.15,7998.8,3.671666666666667
7567-ecmcm,False,month-to-month,True,credit card (automatic),79.85,2001.0,2.661666666666666
7568-podml,True,month-to-month,True,mailed check,45.3,45.3,1.51
7569-nmzyq,False,two year,True,bank transfer (automatic),118.75,8672.45,3.9583333333333335
7570-welny,False,two year,True,bank transfer (automatic),84.7,5711.05,2.8233333333333333
7571-yxdad,True,month-to-month,False,credit card (automatic),74.9,147.15,2.496666666666667
7572-kpvkk,False,two year,True,electronic check,104.05,6590.5,3.4683333333333333
7576-aseju,False,one year,True,credit card (automatic),74.7,3187.65,2.49
7576-jmywv,False,month-to-month,True,electronic check,110.2,4972.1,3.673333333333333
7576-oywbn,True,month-to-month,True,electronic check,76.05,231.8,2.535
7577-swifr,False,month-to-month,True,electronic check,89.25,89.25,2.975
7579-kkloe,False,two year,True,mailed check,91.25,6589.6,3.0416666666666665
7579-oopec,True,month-to-month,False,credit card (automatic),50.15,115.1,1.6716666666666666
7580-ugxnc,True,month-to-month,False,mailed check,54.85,104.2,1.8283333333333331
7581-ebbou,False,one year,True,credit card (automatic),70.15,4224.7,2.3383333333333334
7586-nhqea,False,two year,True,mailed check,29.6,299.05,0.9866666666666668
7586-zatgz,False,month-to-month,True,electronic check,84.9,3369.05,2.83
7587-aovvu,False,month-to-month,False,electronic check,100.75,2793.55,3.3583333333333334
7587-rznme,True,month-to-month,True,electronic check,43.3,123.65,1.4433333333333331
7590-vhveg,False,month-to-month,True,electronic check,29.85,29.85,0.995
7593-jnwru,True,month-to-month,True,bank transfer (automatic),44.6,260.8,1.4866666666666668
7593-xfkdi,True,month-to-month,False,mailed check,46.3,46.3,1.5433333333333332
7594-lznwr,False,month-to-month,False,credit card (automatic),69.15,2275.1,2.305
7594-rqhxr,True,month-to-month,True,electronic check,79.6,79.6,2.6533333333333333
7595-ehcdl,False,month-to-month,False,credit card (automatic),50.6,1653.45,1.6866666666666668
7595-euivn,True,month-to-month,False,electronic check,75.8,75.8,2.5266666666666664
7596-iiwyc,False,two year,True,bank transfer (automatic),20.25,538.2,0.675
7596-lduxp,False,one year,True,credit card (automatic),85.15,979.05,2.8383333333333334
7596-zywbb,False,two year,True,mailed check,59.6,3739.8,1.9866666666666668
7598-uaasy,True,month-to-month,False,electronic check,76.4,151.8,2.546666666666667
7599-fkvxz,True,month-to-month,True,bank transfer (automatic),106.15,4512.7,3.5383333333333336
7599-ntmdp,False,two year,False,bank transfer (automatic),48.7,3008.55,1.6233333333333335
7601-dhfwz,False,two year,False,credit card (automatic),24.0,1183.05,0.8
7601-gndyk,False,two year,False,mailed check,19.6,686.95,0.6533333333333334
7601-wfvzv,False,month-to-month,False,mailed check,19.55,19.55,0.6516666666666667
7602-dbtou,False,two year,False,mailed check,19.6,1416.5,0.6533333333333334
7602-mvrmb,False,two year,True,bank transfer (automatic),110.45,8058.85,3.681666666666666
7603-ushjs,True,month-to-month,True,credit card (automatic),73.75,871.4,2.458333333333333
7605-bdwdc,False,two year,True,bank transfer (automatic),49.85,1520.1,1.6616666666666666
7605-snlqg,False,month-to-month,True,credit card (automatic),50.25,2221.55,1.675
7606-bphhn,False,two year,True,credit card (automatic),19.8,1468.75,0.66
7606-gwmke,False,month-to-month,False,mailed check,24.7,467.15,0.8233333333333334
7607-qkktj,False,one year,True,credit card (automatic),95.0,4368.85,3.1666666666666665
7608-rgiro,False,two year,True,mailed check,24.4,1413.0,0.8133333333333332
7609-nrnca,False,one year,False,mailed check,19.55,280.85,0.6516666666666667
7609-ybpxg,False,two year,False,bank transfer (automatic),87.1,4735.2,2.9033333333333333
7610-tvopg,False,month-to-month,True,electronic check,26.35,378.6,0.8783333333333334
7611-ykytc,False,month-to-month,False,bank transfer (automatic),75.0,1573.95,2.5
7613-llqfo,True,month-to-month,True,electronic check,84.45,1059.55,2.815
7614-qvwql,True,one year,True,bank transfer (automatic),51.8,2541.25,1.7266666666666666
7615-esmyf,True,month-to-month,False,electronic check,44.6,97.1,1.4866666666666668
7617-eyglw,False,month-to-month,False,electronic check,19.45,19.45,0.6483333333333333
7619-odsgn,True,month-to-month,False,electronic check,54.75,1338.15,1.825
7619-plrlp,False,one year,False,bank transfer (automatic),74.1,3833.95,2.47
7621-vpnet,False,month-to-month,True,credit card (automatic),85.9,3729.75,2.8633333333333337
7622-fwgew,False,two year,True,bank transfer (automatic),85.65,4824.45,2.855
7622-nxqzr,False,month-to-month,True,credit card (automatic),30.1,810.85,1.0033333333333334
7623-hkyrk,False,month-to-month,False,mailed check,19.7,111.65,0.6566666666666666
7623-trnqn,True,month-to-month,True,mailed check,49.9,49.9,1.663333333333333
7625-xcqrh,True,month-to-month,True,electronic check,76.5,837.95,2.55
7627-jkiaz,True,month-to-month,True,credit card (automatic),78.95,2839.65,2.631666666666667
7629-wfglw,False,one year,False,electronic check,95.65,5471.75,3.188333333333333
7629-wixzf,False,one year,True,electronic check,59.1,369.25,1.97
7632-mnyoy,True,one year,False,credit card (automatic),110.9,7432.05,3.6966666666666663
7632-yutxb,False,one year,False,mailed check,20.05,520.1,0.6683333333333333
7633-mvpuy,False,two year,True,electronic check,59.75,3450.15,1.9916666666666667
7634-hlqjr,False,two year,False,credit card (automatic),20.05,1016.7,0.6683333333333333
7634-wswdb,False,month-to-month,True,electronic check,38.5,330.8,1.2833333333333334
7636-owbpg,False,month-to-month,True,credit card (automatic),29.35,381.2,0.9783333333333334
7636-pepns,False,one year,True,mailed check,44.1,2413.05,1.47
7636-xuhww,False,month-to-month,True,credit card (automatic),19.9,33.7,0.6633333333333333
7637-ikujq,False,month-to-month,True,electronic check,103.05,5925.75,3.435
7638-qvmvy,True,month-to-month,True,electronic check,79.0,522.95,2.6333333333333333
7639-liayi,False,two year,True,credit card (automatic),79.75,4217.8,2.658333333333333
7639-oplng,False,two year,True,bank transfer (automatic),79.25,5731.85,2.6416666666666666
7639-supcw,True,month-to-month,True,credit card (automatic),48.8,1054.6,1.6266666666666665
7641-euyet,True,month-to-month,True,electronic check,100.7,4541.2,3.356666666666667
7641-tqfhn,False,two year,False,mailed check,100.55,3895.35,3.3516666666666666
7643-rchxs,False,two year,False,electronic check,19.35,1263.85,0.645
7644-omvmy,False,two year,False,mailed check,19.85,0.0,0.6616666666666667
7647-gyykx,False,two year,True,bank transfer (automatic),20.35,1092.35,0.6783333333333333
7649-phjvr,False,one year,False,mailed check,19.5,226.8,0.65
7649-sijjf,False,two year,True,mailed check,80.1,5585.4,2.67
7654-ywjuf,False,one year,True,bank transfer (automatic),84.25,3539.25,2.808333333333333
7657-dyepj,True,one year,True,credit card (automatic),70.15,2497.35,2.3383333333333334
7658-uyuqs,False,month-to-month,False,bank transfer (automatic),86.55,1857.25,2.885
7660-hdpjv,True,month-to-month,True,electronic check,69.2,69.2,2.306666666666666
7661-cpurm,False,one year,True,credit card (automatic),87.7,1725.95,2.9233333333333333
7662-twisv,False,one year,False,bank transfer (automatic),60.15,3077.0,2.005
7663-cuxzb,False,two year,False,electronic check,113.75,6561.25,3.7916666666666665
7663-rgwbc,True,month-to-month,True,mailed check,44.15,44.15,1.471666666666667
7663-yjhsn,False,two year,True,bank transfer (automatic),103.95,7556.9,3.4650000000000003
7663-ztegj,False,one year,False,credit card (automatic),100.55,2830.45,3.3516666666666666
7665-nklav,False,two year,False,credit card (automatic),40.65,1547.35,1.355
7665-toald,True,month-to-month,True,electronic check,69.6,69.6,2.32
7665-vigud,False,one year,False,mailed check,20.35,176.3,0.6783333333333333
7666-wkron,True,two year,True,electronic check,80.45,3201.55,2.681666666666666
7668-xcfyv,False,month-to-month,True,electronic check,92.55,1614.7,3.085
7669-lcrsd,False,month-to-month,True,mailed check,56.3,628.65,1.8766666666666665
7670-zbpoq,False,one year,True,bank transfer (automatic),61.05,3478.75,2.035
7672-vfmxz,False,month-to-month,False,electronic check,55.7,3171.6,1.856666666666667
7673-bqgku,False,two year,False,bank transfer (automatic),20.15,1337.5,0.6716666666666666
7673-lprny,False,one year,True,electronic check,78.55,1843.05,2.618333333333333
7674-ytafd,False,one year,True,bank transfer (automatic),79.95,2684.85,2.665
7675-ozczg,True,month-to-month,False,electronic check,45.0,127.1,1.5
7677-sjjjk,False,one year,False,credit card (automatic),19.9,153.95,0.6633333333333333
7682-azndk,False,month-to-month,True,electronic check,89.85,3091.75,2.995
7683-cbdkj,True,month-to-month,True,electronic check,65.45,937.6,2.181666666666666
7684-xsziy,False,two year,False,bank transfer (automatic),24.3,1643.25,0.81
7688-awmdx,False,two year,False,bank transfer (automatic),54.5,3778.2,1.8166666666666669
7690-kpncu,False,one year,True,credit card (automatic),73.05,4688.65,2.435
7691-kgkgp,False,month-to-month,False,credit card (automatic),65.0,3363.8,2.1666666666666665
7691-xvtzh,False,two year,True,bank transfer (automatic),89.95,5974.3,2.998333333333333
7693-lckzl,True,month-to-month,True,electronic check,80.15,385.0,2.671666666666667
7693-qpefs,False,month-to-month,True,bank transfer (automatic),72.95,3829.75,2.431666666666666
7694-vlbwq,True,one year,False,electronic check,104.1,7040.85,3.47
7695-pklcz,False,two year,False,credit card (automatic),20.5,1424.9,0.6833333333333333
7696-amhod,False,one year,False,credit card (automatic),78.0,3824.2,2.6
7696-cftat,False,two year,False,bank transfer (automatic),19.8,726.1,0.66
7698-yfgez,False,month-to-month,False,mailed check,20.0,20.0,0.6666666666666666
7703-zekef,True,month-to-month,True,electronic check,81.0,1917.1,2.7
7706-dznkk,False,month-to-month,True,credit card (automatic),20.45,237.3,0.6816666666666666
7706-ylmqa,False,one year,False,bank transfer (automatic),19.7,1341.5,0.6566666666666666
7707-pybbh,False,month-to-month,True,mailed check,61.9,2647.1,2.063333333333333
7709-fqreh,False,month-to-month,True,electronic check,88.85,1594.75,2.9616666666666664
7710-jsyoa,False,two year,True,bank transfer (automatic),93.3,6398.05,3.11
7711-gqbzc,False,two year,False,bank transfer (automatic),24.7,1810.55,0.8233333333333334
7711-yijwc,False,one year,False,bank transfer (automatic),84.9,5264.5,2.83
7714-yxsmb,False,month-to-month,True,bank transfer (automatic),100.5,2599.95,3.35
7716-ytyhg,True,one year,True,mailed check,82.05,4029.95,2.735
7717-bicxi,False,two year,False,mailed check,20.55,1205.05,0.685
7718-rxdgg,False,month-to-month,True,bank transfer (automatic),68.6,1108.6,2.286666666666666
7718-upskj,False,one year,True,credit card (automatic),106.4,7251.9,3.546666666666667
7721-dvekz,False,month-to-month,False,mailed check,19.65,19.65,0.6549999999999999
7721-jxeaw,True,month-to-month,True,bank transfer (automatic),41.05,2452.7,1.3683333333333332
7722-cvfxn,False,one year,True,electronic check,105.2,5637.85,3.506666666666667
7722-vjrqd,False,two year,False,bank transfer (automatic),60.95,4549.05,2.0316666666666667
7727-shvzv,False,month-to-month,False,bank transfer (automatic),19.5,150.35,0.65
7729-jteec,False,month-to-month,True,electronic check,44.5,90.05,1.4833333333333334
7729-xbtwx,False,two year,True,mailed check,19.75,1344.5,0.6583333333333333
7730-cldsv,False,two year,True,bank transfer (automatic),98.65,7129.45,3.2883333333333336
7730-iutdz,True,month-to-month,True,electronic check,75.2,3198.6,2.506666666666667
7733-udmtp,False,month-to-month,True,electronic check,55.0,3094.05,1.8333333333333333
7734-dboai,True,month-to-month,False,electronic check,40.1,40.1,1.336666666666667
7739-laxog,True,month-to-month,True,bank transfer (automatic),91.05,2954.5,3.035
7740-btpux,False,two year,True,electronic check,113.6,6292.7,3.786666666666666
7740-kkcxf,False,month-to-month,True,credit card (automatic),30.05,1529.45,1.0016666666666667
7742-mypgi,False,month-to-month,True,mailed check,48.8,297.35,1.6266666666666665
7743-exurx,True,month-to-month,True,electronic check,51.05,415.05,1.7016666666666669
7746-awnqw,False,month-to-month,True,mailed check,35.75,961.4,1.1916666666666669
7746-qyvco,False,one year,True,mailed check,55.85,857.8,1.8616666666666668
7748-umtrk,False,month-to-month,True,electronic check,101.3,2974.5,3.3766666666666665
7750-eyxwz,False,one year,False,electronic check,60.65,743.3,2.0216666666666665
7752-xusci,True,month-to-month,True,electronic check,105.9,6396.45,3.53
7753-usqyq,False,one year,True,electronic check,64.2,3627.3,2.14
7754-ixrmc,False,month-to-month,False,mailed check,45.35,45.35,1.5116666666666667
7758-ujwys,False,two year,True,electronic check,40.55,1325.85,1.3516666666666666
7758-xkcbs,True,month-to-month,True,electronic check,29.7,438.25,0.99
7760-oypdy,True,month-to-month,True,electronic check,80.65,144.15,2.688333333333333
7762-onljy,False,one year,False,mailed check,19.7,94.45,0.6566666666666666
7762-urzqh,True,two year,True,credit card (automatic),106.05,6981.35,3.535
7764-bdpee,False,month-to-month,False,mailed check,20.85,60.65,0.6950000000000001
7765-lwvvh,False,two year,True,electronic check,95.1,6843.15,3.17
7766-cltic,False,month-to-month,True,mailed check,60.95,629.55,2.0316666666666667
7766-cvtaf,False,two year,False,mailed check,24.25,1077.95,0.8083333333333333
7767-uxagj,True,month-to-month,True,electronic check,50.45,50.45,1.6816666666666669
7771-cfqrq,False,two year,False,bank transfer (automatic),63.8,3007.25,2.1266666666666665
7771-zonat,False,two year,False,bank transfer (automatic),56.75,1304.85,1.8916666666666664
7774-ojsxi,True,one year,True,electronic check,103.45,3066.45,3.4483333333333333
7776-qgyjc,False,month-to-month,True,bank transfer (automatic),81.5,3107.3,2.716666666666667
7776-qwnfx,True,month-to-month,True,bank transfer (automatic),50.4,1527.5,1.68
7777-unyhb,False,month-to-month,True,credit card (automatic),20.1,232.4,0.67
7779-lgovn,True,month-to-month,True,electronic check,86.65,856.65,2.8883333333333336
7779-orael,False,two year,False,credit card (automatic),75.15,3480.35,2.5050000000000003
7780-otdso,True,month-to-month,True,electronic check,99.4,1742.95,3.313333333333333
7781-ewara,False,one year,False,electronic check,60.35,4138.7,2.0116666666666667
7781-hvgmk,False,two year,True,credit card (automatic),65.2,4784.45,2.1733333333333333
7783-ykgdv,True,month-to-month,True,bank transfer (automatic),99.7,1238.45,3.3233333333333333
7785-rdvig,False,month-to-month,False,mailed check,19.3,54.7,0.6433333333333333
7786-wbjyi,True,month-to-month,False,bank transfer (automatic),77.95,305.55,2.5983333333333336
7787-bntzm,False,month-to-month,False,bank transfer (automatic),20.15,130.5,0.6716666666666666
7789-cruvc,False,month-to-month,True,credit card (automatic),94.2,5895.45,3.14
7789-hksbs,False,one year,True,bank transfer (automatic),105.2,4599.15,3.506666666666667
7794-jasdg,False,month-to-month,True,mailed check,50.75,50.75,1.6916666666666669
7795-cfocw,False,one year,False,bank transfer (automatic),42.3,1840.75,1.41
7797-ejmdp,False,month-to-month,False,bank transfer (automatic),66.05,574.5,2.2016666666666667
7798-jvxym,False,month-to-month,True,electronic check,69.65,921.4,2.3216666666666668
7799-dsews,False,month-to-month,True,electronic check,68.35,1299.8,2.2783333333333333
7799-lgrdp,False,two year,True,credit card (automatic),25.7,1188.2,0.8566666666666667
7801-cednv,False,one year,False,credit card (automatic),48.7,1421.75,1.6233333333333335
7801-kicao,False,month-to-month,True,electronic check,74.15,1345.75,2.4716666666666667
7802-efkny,True,month-to-month,True,electronic check,24.95,100.4,0.8316666666666667
7803-xoccz,False,month-to-month,True,bank transfer (automatic),84.05,4326.8,2.8016666666666667
7808-dvwep,False,month-to-month,False,bank transfer (automatic),20.0,49.65,0.6666666666666666
7808-nbwyw,False,month-to-month,True,electronic check,80.4,224.05,2.68
7811-jivpf,False,month-to-month,False,credit card (automatic),49.7,1081.25,1.6566666666666667
7812-fzhpe,True,month-to-month,False,mailed check,24.1,409.9,0.8033333333333333
7813-tkcvo,False,one year,False,mailed check,20.35,393.15,0.6783333333333333
7813-zggaw,False,month-to-month,True,bank transfer (automatic),96.6,2877.95,3.22
7814-leeve,False,month-to-month,True,bank transfer (automatic),20.3,20.3,0.6766666666666666
7815-pdthl,False,two year,True,mailed check,20.2,684.4,0.6733333333333333
7816-vghto,False,two year,False,mailed check,40.55,217.5,1.3516666666666666
7817-boqpw,True,month-to-month,True,electronic check,75.55,166.3,2.518333333333333
7817-omjna,False,one year,False,bank transfer (automatic),20.4,275.7,0.6799999999999999
7820-zygny,False,one year,False,credit card (automatic),90.45,5825.5,3.015
7821-dprqe,False,month-to-month,True,electronic check,107.7,7320.9,3.5900000000000003
7823-jsoag,False,month-to-month,False,electronic check,74.5,217.45,2.4833333333333334
7824-pansq,False,month-to-month,False,bank transfer (automatic),80.65,4807.35,2.688333333333333
7825-ecjrf,True,month-to-month,True,electronic check,106.6,1934.45,3.553333333333333
7825-gkxmw,True,month-to-month,False,electronic check,45.8,45.8,1.5266666666666666
7826-vvkwt,False,two year,True,electronic check,96.55,2263.45,3.2183333333333333
7831-qgoxh,True,month-to-month,True,electronic check,85.2,1553.9,2.8400000000000003
7833-pkihd,False,one year,True,bank transfer (automatic),76.4,3966.3,2.546666666666667
7838-lazfo,False,one year,False,bank transfer (automatic),78.8,3597.5,2.6266666666666665
7839-nuiaa,False,month-to-month,False,electronic check,59.8,3641.5,1.9933333333333327
7839-qrkxn,True,month-to-month,True,mailed check,20.2,20.2,0.6733333333333333
7841-fcrqd,False,one year,True,credit card (automatic),53.75,1857.3,1.7916666666666667
7841-tzdmq,True,month-to-month,True,credit card (automatic),46.0,84.5,1.5333333333333334
7845-urhjn,True,month-to-month,False,bank transfer (automatic),20.15,156.25,0.6716666666666666
7846-axwom,False,two year,True,credit card (automatic),43.95,2960.1,1.465
7850-thjmu,False,two year,False,credit card (automatic),19.65,494.9,0.6549999999999999
7850-vwjuu,False,month-to-month,True,bank transfer (automatic),75.0,1778.5,2.5
7851-flggq,True,month-to-month,True,mailed check,44.65,44.65,1.4883333333333333
7851-wzeky,True,month-to-month,True,electronic check,95.15,196.9,3.171666666666667
7852-lecyp,False,month-to-month,False,credit card (automatic),93.8,1261.0,3.1266666666666665
7853-gvudz,True,month-to-month,True,credit card (automatic),20.15,20.15,0.6716666666666666
7853-oetyl,False,month-to-month,True,electronic check,29.05,129.6,0.9683333333333334
7853-wnzsy,False,month-to-month,True,credit card (automatic),19.75,19.75,0.6583333333333333
7854-edssa,True,month-to-month,False,electronic check,59.0,1254.7,1.9666666666666663
7854-ektjl,True,month-to-month,True,electronic check,19.6,35.85,0.6533333333333334
7854-foksf,True,month-to-month,False,electronic check,35.9,35.9,1.1966666666666663
7855-diwpo,False,month-to-month,True,electronic check,68.65,1493.2,2.2883333333333336
7856-ganil,False,one year,True,bank transfer (automatic),98.7,4525.8,3.29
7858-gtzsp,False,month-to-month,True,electronic check,86.55,1066.9,2.885
7860-ksugx,False,two year,False,credit card (automatic),64.45,4720.0,2.148333333333333
7860-uxcrm,False,two year,False,credit card (automatic),74.5,4674.55,2.4833333333333334
7861-uvuft,True,month-to-month,True,electronic check,84.3,1308.4,2.81
7868-bgsza,False,one year,True,electronic check,80.2,3581.6,2.6733333333333333
7868-tmwmz,False,two year,True,bank transfer (automatic),110.0,6668.35,3.6666666666666665
7869-zydst,False,month-to-month,True,credit card (automatic),59.05,1882.8,1.9683333333333333
7872-baazr,False,one year,False,bank transfer (automatic),19.55,1007.9,0.6516666666666667
7872-rddlz,False,month-to-month,False,electronic check,54.9,3725.5,1.83
7873-cvmaw,False,two year,False,credit card (automatic),88.55,6362.35,2.9516666666666667
7874-ecpqj,False,month-to-month,True,bank transfer (automatic),20.05,85.5,0.6683333333333333
7876-aehig,False,one year,False,bank transfer (automatic),60.15,3077.0,2.005
7876-beutg,False,month-to-month,True,mailed check,48.8,720.1,1.6266666666666665
7876-dnyap,False,two year,False,credit card (automatic),19.8,1436.95,0.66
7878-jgdkk,False,month-to-month,False,mailed check,44.55,220.75,1.485
7878-rtczg,False,month-to-month,False,mailed check,19.9,19.9,0.6633333333333333
7879-cgsfv,False,one year,True,mailed check,100.9,5552.05,3.3633333333333337
7880-xsojx,False,month-to-month,False,mailed check,42.4,146.4,1.413333333333333
7881-evuad,True,month-to-month,True,electronic check,42.6,72.4,1.4200000000000002
7881-inrlc,True,month-to-month,True,credit card (automatic),100.85,4740.0,3.3616666666666664
7883-rojoc,False,month-to-month,False,mailed check,44.9,839.65,1.4966666666666666
7890-vyywg,True,month-to-month,True,mailed check,36.45,93.7,1.215
7892-pookp,True,month-to-month,True,electronic check,104.8,3046.05,3.493333333333333
7892-qvykw,False,month-to-month,False,electronic check,85.6,1868.4,2.853333333333333
7893-ixhrq,True,month-to-month,False,electronic check,20.55,20.55,0.685
7895-vonwt,False,month-to-month,True,electronic check,48.25,1293.8,1.6083333333333334
7898-pdwqe,False,two year,False,credit card (automatic),80.4,5727.15,2.68
7901-hxjva,False,month-to-month,False,electronic check,76.45,1117.55,2.5483333333333333
7901-iidqv,False,one year,False,bank transfer (automatic),54.6,1242.25,1.82
7901-tbkjx,False,month-to-month,True,electronic check,101.05,5594.0,3.368333333333333
7903-cmpey,True,month-to-month,True,electronic check,80.3,80.3,2.6766666666666667
7905-njmxs,False,month-to-month,False,electronic check,64.2,475.0,2.14
7905-tvxta,False,month-to-month,True,electronic check,64.35,352.65,2.145
7908-qcbca,True,month-to-month,True,mailed check,69.4,69.4,2.313333333333333
7909-fioiy,False,month-to-month,True,mailed check,24.85,434.8,0.8283333333333334
7912-syrqt,True,month-to-month,True,bank transfer (automatic),75.1,552.95,2.503333333333333
7916-vccpb,False,month-to-month,False,bank transfer (automatic),73.25,1195.75,2.441666666666667
7919-zodzz,False,one year,True,mailed check,65.9,660.05,2.1966666666666668
7921-bepci,False,two year,False,bank transfer (automatic),59.75,4265.0,1.9916666666666667
7921-lmdfq,False,one year,True,bank transfer (automatic),94.0,4905.75,3.1333333333333333
7923-iyjwy,False,two year,True,credit card (automatic),116.1,7839.85,3.87
7924-gjzfi,False,month-to-month,True,electronic check,69.3,1813.1,2.31
7925-pnrgi,False,month-to-month,False,mailed check,81.3,3541.1,2.71
7926-ijoou,False,month-to-month,False,credit card (automatic),19.3,19.3,0.6433333333333333
7927-auxbz,True,month-to-month,False,electronic check,85.15,2555.9,2.8383333333333334
7928-vjyab,False,month-to-month,False,electronic check,90.6,1020.2,3.02
7929-dmbcv,False,month-to-month,True,mailed check,81.0,1683.7,2.7
7929-skfgk,False,two year,False,credit card (automatic),114.3,8244.3,3.81
7931-pxhfc,True,one year,True,mailed check,62.3,2354.8,2.0766666666666667
7932-wptds,True,month-to-month,True,electronic check,24.8,24.8,0.8266666666666667
7938-ouhio,True,month-to-month,True,electronic check,98.7,293.65,3.29
7940-uqqug,False,one year,True,bank transfer (automatic),104.4,6721.6,3.48
7941-rcjow,False,two year,True,credit card (automatic),19.55,1218.65,0.6516666666666667
7943-rqchr,True,month-to-month,True,electronic check,94.75,889.9,3.158333333333333
7945-hlkea,False,one year,False,electronic check,64.75,4039.5,2.158333333333333
7945-prbvf,False,two year,False,bank transfer (automatic),21.45,705.45,0.715
7950-xwovn,False,month-to-month,False,mailed check,34.7,383.55,1.1566666666666667
7951-qkzpl,True,two year,True,mailed check,24.5,740.3,0.8166666666666667
7951-vrdvk,False,one year,False,bank transfer (automatic),85.85,3003.55,2.8616666666666664
7952-oboyl,False,month-to-month,True,mailed check,89.85,244.45,2.995
7954-mlbun,False,two year,False,bank transfer (automatic),99.45,3109.9,3.315
7956-xqwgu,False,month-to-month,True,credit card (automatic),19.4,460.25,0.6466666666666666
